"type","id","created","modified","mitre_attack_id","created_by_ref","relationship_type","source_ref","target_ref","object_marking_refs","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version","description","external_references"
"relationship","relationship--5697b245-d888-40ab-af72-9236c6daa273","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BACKSPACE uses HTTP as a transport to communicate with its command server.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--7cbedb9a-666f-47eb-b70e-905bcf80940a","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","The ""ZJ"" variant of BACKSPACE allows ""ZJ link"" infections with Internet access to relay traffic from ""ZJ listen"" to a command server.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--991c16bd-c17b-479a-8f45-385467323c0a","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BACKSPACE allows adversaries to search for files.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--64cb753d-eb72-4dce-a417-7df747334347","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BACKSPACE may collect information about running processes.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--9267fe42-6290-4342-8024-38d703db4376","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Adversaries can direct BACKSPACE to upload files to the C2 Server.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--3f14994e-149d-4cca-85b8-eec0964120d3","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Adversaries can direct BACKSPACE to execute from the command-line on infected hosts, or have BACKSPACE create a reverse shell.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--564de5da-7ecc-45c7-bbd5-619a8f316f70","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BACKSPACE is capable of enumerating and making modifications to an infected system's Registry.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--80aab758-d3fc-4380-b114-e552bdace832","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BACKSPACE achieves persistence by creating a shortcut to itself in the CSIDL_STARTUP directory.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--16cb7ede-b431-4711-bcb1-91bc925663e5","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","During its initial execution, BACKSPACE extracts operating system information from the infected host.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--6c0aae73-fe06-4aa3-8216-568d78747c6d","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--ad255bfe-a9e6-4b52-a258-8d3462abe842","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Newer variants of BACKSPACE will encode C2 communications with a custom system.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--eb7a6a3f-cc88-4ed7-8421-4642c1eb1978","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--2e0dd10b-676d-4964-acd0-8a404c92b044","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","The ""ZR"" variant of BACKSPACE will check to see if known host-based firewalls are installed on the infected systems. BACKSPACE will attempt to establish a C2 channel, then will examine open windows to identify a pop-up from the firewall software and will simulate a mouse-click to allow the connection to proceed.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--a6962782-1942-42f5-a627-f205376e2ec2","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--84e02621-8fdf-470f-bd58-993bb6a89d91","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BACKSPACE attempts to avoid detection by checking a first stage command and control server to determine if it should connect to the second stage server, which performs ""louder"" interactions with the malware.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--2dec6ce1-e459-4266-86d5-f336ab056f17","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BACKSPACE is capable of deleting Registry keys, sub-keys, and values on a victim system.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--c327c333-46c4-4e23-81e0-2f0e07c24c11","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--fb261c56-b80e-43a9-8351-c84081e7213d","attack-pattern--970cdb5c-02fb-4c38-b17e-d6327cf3c810","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BACKSPACE achieves persistence by creating a shortcut to itself in the CSIDL_STARTUP directory.","[{'source_name': 'FireEye APT30', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf'}]"
"relationship","relationship--283e242a-72d4-4b40-8905-888595c34919","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--e9595678-d269-469e-ae6b-75e49259de63","attack-pattern--b2001907-166b-4d71-bb3c-9d26c871de09","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BADNEWS typically loads its DLL file into a legitimate signed Java executable.","[{'source_name': 'Forcepoint Monsoon', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf'}]"
"relationship","relationship--8c359d18-06fc-4db1-9b58-6e85fa563066","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--e9595678-d269-469e-ae6b-75e49259de63","attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BADNEWS installs a registry Run key to establish persistence.","[{'source_name': 'Forcepoint Monsoon', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf'}]"
"relationship","relationship--0c870326-6b8a-4279-bbd3-2c1ae23ba54a","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--e9595678-d269-469e-ae6b-75e49259de63","attack-pattern--830c9528-df21-472c-8c14-a036bf17d665","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BADNEWS can use multiple C2 channels, including RSS feeds, Github, forums, and blogs.","[{'source_name': 'Forcepoint Monsoon', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf'}]"
"relationship","relationship--1ba38510-0489-4305-944f-451e6869b30f","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--e9595678-d269-469e-ae6b-75e49259de63","attack-pattern--3b3cbbe0-6ed3-4334-b543-3ddfd8c5642d","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BADNEWS encrypts C2 data with a ROR by 3 and an XOR by 0x23.","[{'source_name': 'Forcepoint Monsoon', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf'}]"
"relationship","relationship--3884be12-f73f-4f9b-875e-68d40798faf6","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--e9595678-d269-469e-ae6b-75e49259de63","attack-pattern--ad255bfe-a9e6-4b52-a258-8d3462abe842","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","After encrypting C2 data, BADNEWS converts it into a hexadecimal representation and then encodes it into base64.","[{'source_name': 'Forcepoint Monsoon', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf'}]"
"relationship","relationship--a5b4d08c-963a-48fe-8f22-ba344835d00e","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--e9595678-d269-469e-ae6b-75e49259de63","attack-pattern--1c338d0f-a65e-4073-a5c1-c06878849f21","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BADNEWS has a command to download an .exe and use process hollowing to inject it into a new process.","[{'source_name': 'Forcepoint Monsoon', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf'}]"
"relationship","relationship--d15cda3e-7ed6-4914-a0a8-ff1f4fe668ec","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--e9595678-d269-469e-ae6b-75e49259de63","attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BADNEWS has a command to download an .exe and execute it via CreateProcess API.","[{'source_name': 'Forcepoint Monsoon', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf'}]"
"relationship","relationship--b3f53743-4bd9-47a6-bf41-6f7786bbdc87","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--e9595678-d269-469e-ae6b-75e49259de63","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BADNEWS is capable of downloading additional files through C2 channels, including a new version of itself.","[{'source_name': 'Forcepoint Monsoon', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf'}]"
"relationship","relationship--11010986-1b4d-4158-b47d-bbff34306c98","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--e9595678-d269-469e-ae6b-75e49259de63","attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","BADNEWS has a command to take a screenshot and send it to the C2 server.","[{'source_name': 'Forcepoint Monsoon', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf'}]"
"relationship","relationship--3e09a5ce-a6a0-4f03-8c23-a7ebb4dfd74c","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--e9595678-d269-469e-ae6b-75e49259de63","attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","When it first starts, BADNEWS spawns a new thread to log keystrokes.","[{'source_name': 'Forcepoint Monsoon', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf'}]"
